order_number,line_item,order_date_key,stock_date_key,customer_key,product_key,territory_key,quantity
SO53695,1,20160902,20030710,26411,529,10,2
SO53695,2,20160902,20030815,26411,487,10,1
SO53696,2,20160902,20030511,15450,528,7,3
SO53696,1,20160902,20030729,15450,535,7,3
SO53696,3,20160902,20030614,15450,480,7,1
SO53668,1,20160902,20030812,19590,536,9,3
SO53668,2,20160902,20030605,19590,480,9,2
SO53666,1,20160902,20030507,11176,483,6,1
SO53672,3,20160902,20030712,14683,477,9,2
SO53672,2,20160902,20030601,14683,479,9,2
SO53672,1,20160902,20030513,14683,530,9,2
SO53708,2,20160902,20030531,11538,485,4,3
SO53708,1,20160902,20030618,11538,362,4,1
SO53707,1,20160902,20030713,12164,358,4,1
SO53707,2,20160902,20030706,12164,537,4,1
SO53669,1,20160902,20030603,16486,485,9,2
SO53669,2,20160902,20030627,16486,487,9,1
SO53697,1,20160902,20030508,16320,539,7,3
SO53697,2,20160902,20030814,16320,466,7,2
SO53674,1,20160902,20030506,18733,480,9,2
SO53688,2,20160902,20030814,28239,480,6,2
SO53688,1,20160902,20030614,28239,528,6,2
SO53679,2,20160902,20030531,12321,477,7,2
SO53679,3,20160902,20030602,12321,479,7,2
SO53679,4,20160902,20030727,12321,215,7,1
SO53679,1,20160902,20030802,12321,373,7,1
SO53706,3,20160902,20030531,13917,528,4,2
SO53706,2,20160902,20030810,13917,536,4,2
SO53706,4,20160902,20030509,13917,215,4,1
SO53706,1,20160902,20030518,13917,588,4,1
SO53690,1,20160902,20030710,14993,528,10,2
SO53690,3,20160902,20030717,14993,214,10,1
SO53690,2,20160902,20030810,14993,537,10,1
SO53694,1,20160902,20030731,11551,490,7,1
SO53678,2,20160902,20030712,27309,479,8,2
SO53678,1,20160902,20030804,27309,379,8,1
SO53678,3,20160902,20030717,27309,477,8,1
SO53709,2,20160902,20030708,28948,214,9,1
SO53709,1,20160902,20030505,28948,561,9,1
SO53700,1,20160902,20030805,12066,537,4,1
SO53664,1,20160902,20030716,12305,354,10,1
SO53728,2,20160903,20030529,28216,480,9,2
SO53728,1,20160903,20030519,28216,530,9,2
SO53745,1,20160903,20030615,15065,485,8,3
SO53745,2,20160903,20030515,15065,480,8,2
SO53755,2,20160903,20030728,21741,223,6,2
SO53755,1,20160903,20030731,21741,596,6,1
SO53731,2,20160903,20030816,26722,530,4,2
SO53731,1,20160903,20030719,26722,541,4,2
SO53739,2,20160903,20030617,14455,477,6,2
SO53739,1,20160903,20030716,14455,478,6,1
SO53739,3,20160903,20030818,14455,481,6,1
SO53721,1,20160903,20030622,11568,352,10,1
SO53758,3,20160903,20030709,13915,466,4,1
SO53758,2,20160903,20030606,13915,475,4,1
SO53758,1,20160903,20030807,13915,590,4,1
SO53735,2,20160903,20030716,23735,528,1,2
SO53735,1,20160903,20030818,23735,536,1,2
SO53726,1,20160903,20030701,27720,530,9,2
SO53726,2,20160903,20030526,27720,220,9,1
SO53749,2,20160903,20030709,26407,480,10,2
SO53749,1,20160903,20030518,26407,529,10,2
SO53749,3,20160903,20030509,26407,483,10,1
SO53727,2,20160903,20030507,21375,214,9,1
SO53727,1,20160903,20030724,21375,528,9,1
SO53733,1,20160903,20030620,27995,530,4,3
SO53761,3,20160903,20030729,12114,481,6,2
SO53761,2,20160903,20030712,12114,485,6,2
SO53761,1,20160903,20030625,12114,360,6,1
SO53724,3,20160903,20030602,21961,480,9,2
SO53724,1,20160903,20030622,21961,528,9,2
SO53724,2,20160903,20030517,21961,537,9,1
SO53725,3,20160903,20030525,26139,482,9,2
SO53725,2,20160903,20030518,26139,529,9,2
SO53725,1,20160903,20030528,26139,538,9,2
SO53746,1,20160903,20030625,14246,485,4,2
SO53746,2,20160903,20030706,14246,232,4,1
SO53757,2,20160903,20030818,16237,529,1,2
SO53757,4,20160903,20030627,16237,220,1,1
SO53757,1,20160903,20030708,16237,373,1,1
SO53757,3,20160903,20030727,16237,540,1,1
SO53754,3,20160903,20030725,13437,481,1,2
SO53754,1,20160903,20030615,13437,485,1,2
SO53754,2,20160903,20030613,13437,232,1,1
SO53759,2,20160903,20030814,12178,220,1,1
SO53759,1,20160903,20030729,12178,352,1,1
SO53760,4,20160903,20030508,12142,478,1,3
SO53760,3,20160903,20030810,12142,477,1,2
SO53760,2,20160903,20030515,12142,485,1,2
SO53760,5,20160903,20030615,12142,220,1,1
SO53760,1,20160903,20030818,12142,360,1,1
SO53740,2,20160903,20030506,23049,528,1,2
SO53740,1,20160903,20030817,23049,536,1,2
SO53737,2,20160903,20030722,22549,477,1,3
SO53737,1,20160903,20030724,22549,536,1,1
SO53723,1,20160903,20030622,15465,536,9,3
SO53729,4,20160903,20030510,21093,480,10,2
SO53729,2,20160903,20030629,21093,529,10,2
SO53729,3,20160903,20030521,21093,539,10,2
SO53729,1,20160903,20030710,21093,583,10,1
SO53768,1,20160903,20030506,11754,352,9,1
SO53756,3,20160903,20030812,19110,535,4,3
SO53756,4,20160903,20030527,19110,220,4,1
SO53756,2,20160903,20030714,19110,528,4,1
SO53756,1,20160903,20030606,19110,599,4,1
SO53730,1,20160903,20030522,19479,373,10,1
SO53720,3,20160903,20030629,18489,462,9,2
SO53720,2,20160903,20030519,18489,215,9,1
SO53720,1,20160903,20030725,18489,375,9,1
SO53762,1,20160903,20030625,12083,362,1,1
SO53762,2,20160903,20030816,12083,483,1,1
SO53747,2,20160903,20030617,16597,528,8,2
SO53747,3,20160903,20030715,16597,473,8,1
SO53747,1,20160903,20030520,16597,537,8,1
SO53743,1,20160903,20030724,13935,485,4,2
SO53743,2,20160903,20030612,13935,214,4,1
SO53752,1,20160903,20030507,28919,530,7,3
SO53750,1,20160903,20030611,12540,529,10,2
SO53750,2,20160903,20030606,12540,538,10,2
SO53771,1,20160903,20030818,21310,385,4,1
SO53748,1,20160903,20030809,14809,223,10,2
SO53748,2,20160903,20030513,14809,475,10,1
SO53751,3,20160903,20030517,25691,480,8,3
SO53751,2,20160903,20030617,25691,529,8,2
SO53751,1,20160903,20030603,25691,538,8,2
SO53736,1,20160903,20030721,26010,535,1,2
SO53742,1,20160903,20030609,15420,528,1,2
SO53732,2,20160903,20030522,28082,529,1,2
SO53732,1,20160903,20030510,28082,538,1,2
SO53732,3,20160903,20030816,28082,215,1,1
SO53765,2,20160903,20030812,11008,214,9,1
SO53765,1,20160903,20030814,11008,561,9,1
SO53722,2,20160903,20030804,17077,529,9,2
SO53722,1,20160903,20030529,17077,539,9,2
SO53722,3,20160903,20030708,17077,215,9,1
SO53722,4,20160903,20030702,17077,462,9,1
SO53769,4,20160903,20030728,11917,480,9,2
SO53769,3,20160903,20030603,11917,528,9,2
SO53769,1,20160903,20030610,11917,362,9,1
SO53769,2,20160903,20030529,11917,537,9,1
SO53770,2,20160903,20030819,29277,214,6,1
SO53770,1,20160903,20030721,29277,574,6,1
SO53741,1,20160903,20030520,24771,477,6,2
SO53741,2,20160903,20030709,24771,487,6,1
SO53753,1,20160903,20030708,11173,537,1,1
SO53763,1,20160903,20030507,26225,571,7,1
SO53766,1,20160903,20030814,18716,371,9,1
SO53764,2,20160903,20030726,27791,215,8,1
SO53764,1,20160903,20030614,27791,586,8,1
SO53738,1,20160903,20030619,23115,536,4,3
SO53738,2,20160903,20030527,23115,477,4,2
SO53744,2,20160903,20030620,15105,229,8,1
SO53744,1,20160903,20030508,15105,474,8,1
SO53767,3,20160903,20030725,28840,466,4,2
SO53767,2,20160903,20030625,28840,491,4,1
SO53767,1,20160903,20030526,28840,569,4,1
SO53786,1,20160904,20030805,11196,480,1,2
SO53783,3,20160904,20030712,24534,529,10,2
SO53783,1,20160904,20030808,24534,375,10,1
SO53783,4,20160904,20030625,24534,489,10,1
SO53783,2,20160904,20030729,24534,540,10,1
SO53787,1,20160904,20030808,11279,480,1,3
SO53790,3,20160904,20030721,12795,480,6,3
SO53790,2,20160904,20030724,12795,528,6,2
SO53790,1,20160904,20030804,12795,536,6,1
SO53815,2,20160904,20030517,26898,530,7,2
SO53815,1,20160904,20030724,26898,541,7,2
SO53815,4,20160904,20030520,26898,214,7,1
SO53815,5,20160904,20030530,26898,232,7,1
SO53815,3,20160904,20030712,26898,487,7,1
SO53782,2,20160904,20030816,20042,484,10,3
SO53782,1,20160904,20030730,20042,373,10,1
SO53814,1,20160904,20030804,27000,538,8,3
SO53814,2,20160904,20030803,27000,223,8,2
SO53802,1,20160904,20030803,16383,477,4,2
SO53802,2,20160904,20030801,16383,491,4,1
SO53793,2,20160904,20030731,19774,462,1,2
SO53793,1,20160904,20030820,19774,474,1,1
SO53793,3,20160904,20030722,19774,489,1,1
SO53785,2,20160904,20030627,13795,478,8,2
SO53785,1,20160904,20030724,13795,589,8,1
SO53811,1,20160904,20030803,16040,528,7,3
SO53811,2,20160904,20030623,16040,535,7,2
SO53811,3,20160904,20030717,16040,215,7,1
SO53806,1,20160904,20030702,26693,528,6,3
SO53806,2,20160904,20030610,26693,480,6,2
SO53813,3,20160904,20030807,12259,480,10,2
SO53813,2,20160904,20030607,12259,529,10,2
SO53813,1,20160904,20030810,12259,538,10,2
SO53777,1,20160904,20030715,24895,528,9,2
SO53775,1,20160904,20030809,22947,485,9,2
SO53775,2,20160904,20030818,22947,490,9,1
SO53812,2,20160904,20030803,27794,538,10,3
SO53812,1,20160904,20030706,27794,529,10,2
SO53822,2,20160904,20030617,18694,479,9,2
SO53822,1,20160904,20030523,18694,373,9,1
SO53822,3,20160904,20030609,18694,477,9,1
SO53823,3,20160904,20030522,24492,477,4,2
SO53823,4,20160904,20030605,24492,220,4,1
SO53823,2,20160904,20030510,24492,479,4,1
SO53823,1,20160904,20030725,24492,569,4,1
SO53820,4,20160904,20030510,15556,223,6,2
SO53820,3,20160904,20030524,15556,477,6,2
SO53820,2,20160904,20030819,15556,478,6,2
SO53820,1,20160904,20030724,15556,595,6,1
SO53799,1,20160904,20030808,18123,477,4,2
SO53828,2,20160904,20030716,12296,479,7,2
SO53828,4,20160904,20030615,12296,215,7,1
SO53828,3,20160904,20030707,12296,477,7,1
SO53828,1,20160904,20030523,12296,562,7,1
SO53819,2,20160904,20030609,12983,477,4,2
SO53819,1,20160904,20030710,12983,485,4,2
SO53819,4,20160904,20030810,12983,471,4,1
SO53819,3,20160904,20030702,12983,478,4,1
SO53800,1,20160904,20030702,17590,477,1,2
SO53792,1,20160904,20030710,21299,478,1,3
SO53792,2,20160904,20030602,21299,477,1,2
SO53792,3,20160904,20030725,21299,473,1,1
SO53798,1,20160904,20030730,18534,477,1,2
SO53798,2,20160904,20030707,18534,229,1,1
SO53784,1,20160904,20030516,27316,375,8,1
SO53779,2,20160904,20030816,25244,223,9,2
SO53779,3,20160904,20030610,25244,484,9,2
SO53779,1,20160904,20030703,25244,528,9,2
SO53789,1,20160904,20030518,11262,541,6,2
SO53824,2,20160904,20030621,11916,485,9,2
SO53824,1,20160904,20030617,11916,356,9,1
SO53824,3,20160904,20030806,11916,472,9,1
SO53781,3,20160904,20030623,19103,484,9,2
SO53781,1,20160904,20030520,19103,530,9,2
SO53781,2,20160904,20030703,19103,541,9,2
SO53810,1,20160904,20030612,15103,529,10,2
SO53810,3,20160904,20030807,15103,214,10,1
SO53810,2,20160904,20030813,15103,540,10,1
SO53772,1,20160904,20030606,18486,377,9,1
SO53776,2,20160904,20030508,26424,529,9,2
SO53776,1,20160904,20030530,26424,538,9,2
SO53776,3,20160904,20030529,26424,488,9,1
SO53809,2,20160904,20030508,13813,528,7,2
SO53809,3,20160904,20030730,13813,215,7,1
SO53809,1,20160904,20030518,13813,537,7,1
SO53774,2,20160904,20030602,14858,539,9,2
SO53774,3,20160904,20030523,14858,486,9,1
SO53774,1,20160904,20030626,14858,529,9,1
SO53805,1,20160904,20030726,14579,528,1,2
SO53805,2,20160904,20030807,14579,483,1,1
SO53791,2,20160904,20030815,12444,528,6,3
SO53791,1,20160904,20030722,12444,536,6,2
SO53826,3,20160904,20030521,16226,479,1,2
SO53826,2,20160904,20030704,16226,477,1,1
SO53826,1,20160904,20030609,16226,584,1,1
SO53816,2,20160904,20030604,17844,480,10,3
SO53816,1,20160904,20030621,17844,530,10,1
SO53778,1,20160904,20030602,22917,477,9,2
SO53797,2,20160904,20030531,20115,229,4,1
SO53797,1,20160904,20030812,20115,474,4,1
SO53827,2,20160904,20030613,21769,471,4,1
SO53827,1,20160904,20030803,21769,605,4,1
SO53801,1,20160904,20030515,17437,477,4,2
SO53801,2,20160904,20030811,17437,488,4,1
SO53808,2,20160904,20030531,15069,478,8,2
SO53808,1,20160904,20030718,15069,485,8,2
SO53808,4,20160904,20030605,15069,220,8,1
SO53808,3,20160904,20030809,15069,477,8,1
SO53794,2,20160904,20030515,20506,477,1,2
SO53794,1,20160904,20030713,20506,478,1,2
SO53794,3,20160904,20030701,20506,489,1,1
SO53803,1,20160904,20030807,16002,528,1,2
SO53803,3,20160904,20030602,16002,215,1,1
SO53803,2,20160904,20030510,16002,485,1,1
SO53780,2,20160904,20030611,28939,477,9,2
SO53780,1,20160904,20030815,28939,478,9,2
SO53796,2,20160904,20030521,20071,482,1,2
SO53796,1,20160904,20030618,20071,474,1,1
SO53821,2,20160904,20030526,13892,475,1,1
SO53821,1,20160904,20030709,13892,589,1,1
SO53829,2,20160904,20030617,28709,220,10,1
SO53829,1,20160904,20030523,28709,575,10,1
SO53773,2,20160904,20030806,23523,215,9,1
SO53773,1,20160904,20030813,23523,387,9,1
SO53818,4,20160904,20030813,11673,223,1,2
SO53818,2,20160904,20030713,11673,528,1,2
SO53818,3,20160904,20030521,11673,215,1,1
SO53818,5,20160904,20030513,11673,488,1,1
SO53818,1,20160904,20030612,11673,537,1,1
SO53817,2,20160904,20030513,17880,480,10,2
SO53817,1,20160904,20030612,17880,530,10,2
SO53825,3,20160904,20030809,16225,477,4,2
SO53825,2,20160904,20030725,16225,479,4,2
SO53825,1,20160904,20030611,16225,605,4,1
SO53804,1,20160904,20030724,23783,477,6,2
SO53804,2,20160904,20030702,23783,488,6,1
SO53859,2,20160905,20030626,12163,485,4,3
SO53859,3,20160905,20030628,12163,464,4,2
SO53859,1,20160905,20030618,12163,352,4,1
SO53856,1,20160905,20030616,12105,362,4,1
SO53856,2,20160905,20030630,12105,483,4,1
SO53838,1,20160905,20030627,11215,536,6,2
SO53838,3,20160905,20030611,11215,486,6,1
SO53838,2,20160905,20030618,11215,528,6,1
SO53831,1,20160905,20030625,11889,484,1,1
SO53858,2,20160905,20030604,12156,485,4,2
SO53858,1,20160905,20030702,12156,356,4,1
SO53873,2,20160905,20030531,12317,479,10,3
SO53873,4,20160905,20030717,12317,223,10,2
SO53873,3,20160905,20030517,12317,477,10,2
SO53873,1,20160905,20030709,12317,574,10,1
SO53830,2,20160905,20030711,18488,214,9,1
SO53830,1,20160905,20030526,18488,371,9,1
SO53865,1,20160905,20030518,11768,352,9,1
SO53832,3,20160905,20030528,26739,485,9,2
SO53832,2,20160905,20030509,26739,528,9,2
SO53832,1,20160905,20030523,26739,537,9,1
SO53863,2,20160905,20030615,20420,477,9,3
SO53863,3,20160905,20030814,20420,479,9,2
SO53863,1,20160905,20030728,20420,606,9,1
SO53835,1,20160905,20030714,11300,529,6,2
SO53835,3,20160905,20030703,11300,487,6,1
SO53835,2,20160905,20030607,11300,540,6,1
SO53841,1,20160905,20030806,22333,528,1,2
SO53841,2,20160905,20030730,22333,536,1,2
SO53841,3,20160905,20030709,22333,214,1,1
SO53845,2,20160905,20030521,20116,235,4,1
SO53845,1,20160905,20030524,20116,474,4,1
SO53861,2,20160905,20030612,26224,215,7,1
SO53861,1,20160905,20030628,26224,572,7,1
SO53843,1,20160905,20030608,19879,476,4,1
SO53867,2,20160905,20030728,24675,215,4,1
SO53867,1,20160905,20030721,24675,574,4,1
SO53868,1,20160905,20030725,22120,562,6,1
SO53850,4,20160905,20030528,21549,223,8,3
SO53850,1,20160905,20030722,21549,477,8,2
SO53850,2,20160905,20030702,21549,220,8,1
SO53850,3,20160905,20030513,21549,235,8,1
SO53836,1,20160905,20030731,25181,540,1,1
SO53844,2,20160905,20030723,20494,478,4,3
SO53844,1,20160905,20030818,20494,477,4,2
SO53860,2,20160905,20030716,12381,223,10,1
SO53860,1,20160905,20030723,12381,568,10,1
SO53869,2,20160905,20030623,21942,214,1,1
SO53869,1,20160905,20030601,21942,606,1,1
SO53855,2,20160905,20030715,12190,478,4,2
SO53855,1,20160905,20030815,12190,360,4,1
SO53855,3,20160905,20030625,12190,477,4,1
SO53855,4,20160905,20030708,12190,480,4,1
SO53857,3,20160905,20030803,12153,477,4,2
SO53857,2,20160905,20030520,12153,478,4,2
SO53857,4,20160905,20030518,12153,235,4,1
SO53857,1,20160905,20030516,12153,362,4,1
SO53862,2,20160905,20030630,18726,215,9,1
SO53862,1,20160905,20030810,18726,582,9,1
SO53849,2,20160905,20030807,22794,480,10,3
SO53849,1,20160905,20030818,22794,539,10,3
SO53871,2,20160905,20030802,22477,215,8,1
SO53871,1,20160905,20030724,22477,605,8,1
SO53840,3,20160905,20030719,19026,480,6,2
SO53840,2,20160905,20030803,19026,528,6,2
SO53840,1,20160905,20030527,19026,536,6,2
SO53834,1,20160905,20030626,11019,491,6,1
SO53852,5,20160905,20030624,11208,477,4,2
SO53852,4,20160905,20030703,11208,478,4,2
SO53852,2,20160905,20030729,11208,528,4,2
SO53852,3,20160905,20030726,11208,485,4,1
SO53852,6,20160905,20030803,11208,487,4,1
SO53852,1,20160905,20030518,11208,537,4,1
SO53833,1,20160905,20030517,15593,215,9,1
SO53833,2,20160905,20030711,15593,488,9,1
SO53839,4,20160905,20030619,22742,478,1,2
SO53839,3,20160905,20030622,22742,485,1,2
SO53839,2,20160905,20030728,22742,528,1,2
SO53839,1,20160905,20030718,22742,536,1,2
SO53839,5,20160905,20030731,22742,477,1,1
SO53837,1,20160905,20030807,11651,528,6,2
SO53837,2,20160905,20030622,11651,535,6,2
SO53837,3,20160905,20030808,11651,220,6,1
SO53866,2,20160905,20030629,11915,477,9,3
SO53866,3,20160905,20030622,11915,478,9,2
SO53866,4,20160905,20030516,11915,215,9,1
SO53866,1,20160905,20030802,11915,352,9,1
SO53847,2,20160905,20030530,12753,528,7,2
SO53847,1,20160905,20030606,12753,536,7,2
SO53847,3,20160905,20030725,12753,480,7,1
SO53851,2,20160905,20030803,16208,528,8,2
SO53851,1,20160905,20030605,16208,536,8,2
SO53851,3,20160905,20030517,16208,215,8,1
SO53851,4,20160905,20030602,16208,232,8,1
SO53864,1,20160905,20030727,20425,584,9,1
SO53853,2,20160905,20030809,15862,485,4,2
SO53853,3,20160905,20030717,15862,214,4,1
SO53853,1,20160905,20030701,15862,596,4,1
SO53846,1,20160905,20030729,18593,476,1,1
SO53872,4,20160905,20030716,25741,480,10,2
SO53872,3,20160905,20030601,25741,529,10,2
SO53872,2,20160905,20030612,25741,538,10,2
SO53872,1,20160905,20030527,25741,604,10,1
SO53842,2,20160905,20030522,21158,477,1,2
SO53842,3,20160905,20030512,21158,220,1,1
SO53842,1,20160905,20030812,21158,478,1,1
SO53870,3,20160905,20030715,21748,529,4,2
SO53870,2,20160905,20030706,21748,538,4,2
SO53870,4,20160905,20030720,21748,220,4,1
SO53870,1,20160905,20030713,21748,584,4,1
SO53854,2,20160905,20030610,20337,479,4,2
SO53854,1,20160905,20030807,20337,375,4,1
SO53897,2,20160906,20030612,15869,481,1,2
SO53897,1,20160906,20030820,15869,528,1,2
SO53875,4,20160906,20030624,23531,484,9,3
SO53875,3,20160906,20030625,23531,480,9,2
SO53875,2,20160906,20030521,23531,539,9,2
SO53875,1,20160906,20030717,23531,389,9,1
SO53881,1,20160906,20030601,11463,484,9,2
SO53884,1,20160906,20030523,11521,480,1,1
SO53877,2,20160906,20030516,12621,220,7,1
SO53877,1,20160906,20030512,12621,358,7,1
SO53916,3,20160906,20030528,11899,464,9,3
SO53916,2,20160906,20030815,11899,485,9,2
SO53916,1,20160906,20030519,11899,358,9,1
SO53916,4,20160906,20030612,11899,488,9,1
SO53918,6,20160906,20030704,25726,462,10,3
SO53918,2,20160906,20030718,25726,477,10,2
SO53918,3,20160906,20030623,25726,479,10,2
SO53918,4,20160906,20030728,25726,215,10,1
SO53918,5,20160906,20030608,25726,229,10,1
SO53918,1,20160906,20030814,25726,606,10,1
SO53892,1,20160906,20030718,29005,476,6,1
SO53886,1,20160906,20030809,11288,480,4,2
SO53874,1,20160906,20030602,24901,389,9,1
SO53874,2,20160906,20030702,24901,491,9,1
SO53914,2,20160906,20030807,24447,223,4,2
SO53914,1,20160906,20030708,24447,571,4,1
SO53908,2,20160906,20030517,12173,223,4,2
SO53908,3,20160906,20030728,12173,485,4,2
SO53908,1,20160906,20030730,12173,354,4,1
SO53904,3,20160906,20030516,11408,223,10,2
SO53904,1,20160906,20030613,11408,529,10,2
SO53904,2,20160906,20030608,11408,538,10,2
SO53912,3,20160906,20030621,18724,480,9,2
SO53912,1,20160906,20030611,18724,377,9,1
SO53912,2,20160906,20030531,18724,540,9,1
SO53909,3,20160906,20030707,12122,477,6,2
SO53909,2,20160906,20030722,12122,478,6,2
SO53909,1,20160906,20030811,12122,360,6,1
SO53909,4,20160906,20030706,12122,483,6,1
SO53880,1,20160906,20030513,22841,537,9,1
SO53903,1,20160906,20030616,17845,535,8,2
SO53882,1,20160906,20030520,19619,541,9,3
SO53882,2,20160906,20030623,19619,530,9,2
SO53882,3,20160906,20030604,19619,487,9,1
SO53910,2,20160906,20030809,14128,539,9,3
SO53910,3,20160906,20030728,14128,529,9,2
SO53910,4,20160906,20030621,14128,215,9,1
SO53910,1,20160906,20030603,14128,580,9,1
SO53891,1,20160906,20030730,18577,476,4,1
SO53895,3,20160906,20030518,17130,223,4,2
SO53895,1,20160906,20030530,17130,477,4,2
SO53895,2,20160906,20030819,17130,220,4,1
SO53895,4,20160906,20030624,17130,235,4,1
SO53911,2,20160906,20030529,28927,220,9,1
SO53911,1,20160906,20030711,28927,573,9,1
SO53899,2,20160906,20030603,26069,464,6,2
SO53899,1,20160906,20030609,26069,528,6,2
SO53899,3,20160906,20030624,26069,485,6,1
SO53902,1,20160906,20030811,16574,528,10,2
SO53889,1,20160906,20030628,20732,478,1,2
SO53887,2,20160906,20030723,26469,535,4,2
SO53887,3,20160906,20030819,26469,215,4,1
SO53887,1,20160906,20030715,26469,528,4,1
SO53901,3,20160906,20030516,16413,484,8,2
SO53901,1,20160906,20030522,16413,528,8,2
SO53901,2,20160906,20030607,16413,535,8,2
SO53893,1,20160906,20030809,16863,477,1,3
SO53893,3,20160906,20030816,16863,464,1,2
SO53893,2,20160906,20030724,16863,215,1,1
SO53885,2,20160906,20030821,29224,480,4,2
SO53885,1,20160906,20030710,29224,539,4,2
SO53896,1,20160906,20030724,15496,528,4,2
SO53896,2,20160906,20030731,15496,220,4,1
SO53883,2,20160906,20030528,19467,223,10,2
SO53883,1,20160906,20030803,19467,377,10,1
SO53883,3,20160906,20030606,19467,540,10,1
SO53915,1,20160906,20030710,11765,358,9,1
SO53894,1,20160906,20030513,17359,477,1,2
SO53894,2,20160906,20030617,17359,215,1,1
SO53879,1,20160906,20030717,20618,538,9,1
SO53900,1,20160906,20030620,13388,485,4,2
SO53900,2,20160906,20030728,13388,220,4,1
SO53900,3,20160906,20030821,13388,232,4,1
SO53898,1,20160906,20030702,14043,485,1,2
